question,answer
"Vào khoảng 20 giờ 30 phút tối thứ Sáu, tại đường Lê Duẩn, đoạn qua khu vực trung tâm thành phố, một người lái xe ô tô con mang biển số 30A-12345 đã vi phạm bằng cách dừng đỗ xe không đúng quy định, đồng thời cố ý vượt xe không đúng nơi cho phép, gây cản trở giao thông và tiềm ẩn nguy cơ tai nạn?","Đối với tình huống: Vào khoảng 20 giờ 30 phút tối thứ Sáu, tại đường Lê Duẩn, đoạn qua khu vực trung tâm thành phố, một người lái xe ô tô con mang biển số 30A-12345 đã vi phạm bằng cách dừng đỗ xe không đúng quy định, đồng thời cố ý vượt xe không đúng nơi cho phép, gây cản trở giao thông và tiềm ẩn nguy cơ tai nạn?
Theo Luật Giao thông đường bộ Việt Nam, Luật Giao thông đường bộ năm 2008, xử lý như sau:
1. Dừng, đỗ xe không đúng quy định
Đỗ xe tại khu vực trung tâm thành phố vào giờ cao điểm, gây cản trở giao thông.
Mức phạt tiền: từ 100,000 – 200,000 đồng.
2. Vượt xe không đúng nơi cho phép
Cố ý vượt xe ở vị trí không được phép, tiềm ẩn nguy cơ tai nạn.
Mức phạt tiền: từ 300,000 – 500,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 1 tháng.
Căn cứ: Luật Giao thông đường bộ năm 2008, Điều 19, Cấm dừng xe, đỗ xe tại nơi có biển cấm hoặc không đúng vị trí quy định.; Luật Giao thông đường bộ năm 2008, Điều 16, Người điều khiển phương tiện phải tuân thủ các quy định về tốc độ, khoảng cách an toàn và không được vượt xe ở nơi cấm..
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng từ 400.000 đến 700.000 đồng), và có nguy cơ bị tước GPLX tối đa 1 tháng.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng khoảng 400,000 – 700,000 đồng), và có nguy cơ bị tước GPLX tối đa 1 tháng."
"Vào khoảng 21h30 tối thứ Sáu, tại đoạn đường Lê Duẩn, TP.HCM, một tài xế xe máy đã vượt đèn đỏ khi đang di chuyển trên đường có vạch sang đường dành cho người đi bộ, đồng thời sau đó còn cố tình không nhường đường cho một người đi bộ đang qua đường, dẫn đến va chạm và gây thương tích nhẹ cho người đó. Hành vi của tài xế xe máy có vi phạm các quy định nào của Luật Giao thông đường bộ Việt Nam?","Đối với tình huống: Vào khoảng 21h30 tối thứ Sáu, tại đoạn đường Lê Duẩn, TP.HCM, một tài xế xe máy đã vượt đèn đỏ khi đang di chuyển trên đường có vạch sang đường dành cho người đi bộ, đồng thời sau đó còn cố tình không nhường đường cho một người đi bộ đang qua đường, dẫn đến va chạm và gây thương tích nhẹ cho người đó. Hành vi của tài xế xe máy có vi phạm các quy định nào của Luật Giao thông đường bộ Việt Nam?
Theo Luật Giao thông đường bộ Việt Nam, Luật Giao thông đường bộ, xử lý như sau:
1. Vượt đèn đỏ
Tài xế xe máy đã vượt đèn đỏ khi đang di chuyển trên đường có vạch sang đường dành cho người đi bộ.
Mức phạt tiền: từ 100,000 – 200,000 đồng.
2. Không nhường đường cho người đi bộ
Sau khi vượt đèn đỏ, tài xế không nhường đường cho người đi bộ đang qua đường.
Mức phạt tiền: từ 80,000 – 160,000 đồng.
Căn cứ: Luật Giao thông đường bộ, Điều 5, Người điều khiển phương tiện phải tuân thủ tín hiệu đèn giao thông.; Luật Giao thông đường bộ, Điều 13, Người đi bộ có quyền sử dụng vạch sang đường và người điều khiển phương tiện phải nhường đường cho người đi bộ khi họ đang qua đường..
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng từ 180.000 đến 360.000 đồng), và có nguy cơ bị tước GPLX tối đa 0 tháng.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng khoảng 180,000 – 360,000 đồng)."
"Vào lúc 20 giờ 30 phút ngày 15/7/2023, tại đoạn đường Lê Duẩn, TP.HCM, một tài xế điều khiển xe ô tô con đang chạy với tốc độ 60km/h trên đường có tốc độ tối đa 50km/h, đồng thời vừa không đội mũ bảo hiểm vừa sử dụng điện thoại di động khi tham gia giao thông, thì xảy ra va chạm với một người đi xe máy đang vượt đèn đỏ. Hành vi vi phạm nào của tài xế ô tô con có thể bị xử lý theo Luật Giao thông đường bộ Việt Nam?","Đối với tình huống: Vào lúc 20 giờ 30 phút ngày 15/7/2023, tại đoạn đường Lê Duẩn, TP.HCM, một tài xế điều khiển xe ô tô con đang chạy với tốc độ 60km/h trên đường có tốc độ tối đa 50km/h, đồng thời vừa không đội mũ bảo hiểm vừa sử dụng điện thoại di động khi tham gia giao thông, thì xảy ra va chạm với một người đi xe máy đang vượt đèn đỏ. Hành vi vi phạm nào của tài xế ô tô con có thể bị xử lý theo Luật Giao thông đường bộ Việt Nam?
Theo Luật Giao thông đường bộ Việt Nam, Luật Giao thông đường bộ, Nghị định số 100/2019/NĐ-CP, xử lý như sau:
1. Vi phạm tốc độ
Điều khiển phương tiện vượt quá tốc độ tối đa cho phép.
Mức phạt tiền: từ 300,000 – 400,000 đồng.
2. Không đội mũ bảo hiểm
Người điều khiển xe ô tô không đội mũ bảo hiểm khi tham gia giao thông.
Mức phạt tiền: từ 100,000 – 200,000 đồng.
3. Sử dụng điện thoại di động
Người điều khiển phương tiện sử dụng thiết bị di động trong khi điều khiển phương tiện.
Mức phạt tiền: từ 200,000 – 300,000 đồng.
Căn cứ: Luật Giao thông đường bộ, Điều 18, Cấm người điều khiển phương tiện giao thông vượt quá tốc độ tối đa cho phép.; Nghị định số 100/2019/NĐ-CP, Điều 56, Người điều khiển xe ô tô không đội mũ bảo hiểm sẽ bị xử phạt vi phạm hành chính.; Nghị định số 100/2019/NĐ-CP, Điều 58, Người điều khiển phương tiện sử dụng thiết bị di động trong khi tham gia giao thông sẽ bị xử phạt vi phạm hành chính..
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng từ 600.000 đến 900.000 đồng), và có nguy cơ bị tước GPLX tối đa 0 tháng.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng khoảng 600,000 – 900,000 đồng)."
"Vào lúc 21h30 ngày 15/7/2023, tại đường Lê Duẩn, đoạn gần ngã tư Nguyễn Trãi, một người điều khiển xe máy không đội mũ bảo hiểm, đồng thời vượt xe ô tô tải đang di chuyển ở làn đường bên phải mà không có tín hiệu, đã gây tai nạn với một người đi bộ đang qua đường không đúng nơi quy định, khiến người đi bộ bị thương nặng. Hành vi vi phạm nào của người điều khiển xe máy và người đi bộ trong tình huống này?","Đối với tình huống: Vào lúc 21h30 ngày 15/7/2023, tại đường Lê Duẩn, đoạn gần ngã tư Nguyễn Trãi, một người điều khiển xe máy không đội mũ bảo hiểm, đồng thời vượt xe ô tô tải đang di chuyển ở làn đường bên phải mà không có tín hiệu, đã gây tai nạn với một người đi bộ đang qua đường không đúng nơi quy định, khiến người đi bộ bị thương nặng. Hành vi vi phạm nào của người điều khiển xe máy và người đi bộ trong tình huống này?
Theo Luật Giao thông đường bộ Việt Nam, Luật Giao thông đường bộ năm 2008, Nghị định số 100/2019/NĐ-CP, xử lý như sau:
1. Không đội mũ bảo hiểm
Người điều khiển xe máy không đội mũ bảo hiểm khi tham gia giao thông.
Mức phạt tiền: từ 100,000 – 200,000 đồng.
2. Vượt xe ô tô tải không có tín hiệu
Người điều khiển xe máy vượt xe ô tô tải đang di chuyển ở làn đường bên phải mà không có tín hiệu.
Mức phạt tiền: từ 300,000 – 500,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 1 tháng.
3. Gây tai nạn do vi phạm giao thông
Người điều khiển xe máy gây tai nạn với người đi bộ do vi phạm quy định khi tham gia giao thông.
Mức phạt tiền: từ 2,000,000 – 3,000,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 3 tháng.
4. Đi bộ không đúng nơi quy định
Người đi bộ qua đường không đúng nơi quy định.
Mức phạt tiền: từ 50,000 – 100,000 đồng.
Căn cứ: Luật Giao thông đường bộ năm 2008, Điều 31, Người điều khiển xe máy phải đội mũ bảo hiểm khi tham gia giao thông.; Luật Giao thông đường bộ năm 2008, Điều 14, Khi vượt xe, người điều khiển phương tiện phải có tín hiệu và đảm bảo an toàn.; Nghị định số 100/2019/NĐ-CP, Điều 5, Người vi phạm giao thông gây tai nạn sẽ bị xử lý theo quy định của pháp luật.; Luật Giao thông đường bộ năm 2008, Điều 16, Người đi bộ phải qua đường tại nơi có biển báo hoặc vạch sang đường..
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng từ 2.650.000 đến 3.800.000 đồng), và có nguy cơ bị tước GPLX tối đa 3 tháng.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng khoảng 2,450,000 – 3,800,000 đồng), và có nguy cơ bị tước GPLX tối đa 3 tháng."
"Vào khoảng 20 giờ 30 phút tối thứ Sáu, tại khu vực đường Lê Duẩn, đoạn gần ngã tư Nguyễn Trãi, một tài xế điều khiển xe ô tô con đang chạy với tốc độ cao, không tuân thủ tín hiệu đèn giao thông, đồng thời khi vượt xe phía trước đã không giữ khoảng cách an toàn, dẫn đến va chạm với một xe máy đang đi đúng làn đường và không có tín hiệu xin vượt, làm một người đi xe máy bị thương nặng. Hành vi vi phạm nào của tài xế ô tô và người đi xe máy trong tình huống này?","Đối với tình huống: Vào khoảng 20 giờ 30 phút tối thứ Sáu, tại khu vực đường Lê Duẩn, đoạn gần ngã tư Nguyễn Trãi, một tài xế điều khiển xe ô tô con đang chạy với tốc độ cao, không tuân thủ tín hiệu đèn giao thông, đồng thời khi vượt xe phía trước đã không giữ khoảng cách an toàn, dẫn đến va chạm với một xe máy đang đi đúng làn đường và không có tín hiệu xin vượt, làm một người đi xe máy bị thương nặng. Hành vi vi phạm nào của tài xế ô tô và người đi xe máy trong tình huống này?
Theo Luật Giao thông đường bộ Việt Nam, Luật Giao thông đường bộ, xử lý như sau:
1. Vi phạm tốc độ
Tài xế điều khiển xe ô tô con chạy với tốc độ cao.
Mức phạt tiền: từ 300,000 – 400,000 đồng.
2. Không tuân thủ tín hiệu đèn giao thông
Tài xế không tuân thủ tín hiệu đèn giao thông khi điều khiển xe.
Mức phạt tiền: từ 800,000 – 1,000,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 2 tháng.
3. Vi phạm quy định về vượt xe
Tài xế khi vượt xe phía trước đã không giữ khoảng cách an toàn.
Mức phạt tiền: từ 600,000 – 800,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 1 tháng.
4. Không có tín hiệu xin vượt
Người đi xe máy không có tín hiệu xin vượt khi muốn vượt xe khác.
Mức phạt tiền: từ 200,000 – 300,000 đồng.
Căn cứ: Luật Giao thông đường bộ, Điều 18, Cấm người điều khiển phương tiện giao thông vi phạm tốc độ quy định.; Luật Giao thông đường bộ, Điều 52, Người điều khiển phương tiện phải tuân thủ tín hiệu đèn giao thông.; Luật Giao thông đường bộ, Điều 14, Khi vượt xe, người lái xe phải giữ khoảng cách an toàn và có tín hiệu báo trước.; Luật Giao thông đường bộ, Điều 14, Người điều khiển phương tiện khi muốn vượt phải có tín hiệu báo trước..
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng từ 1.900.000 đến 2.500.000 đồng), và có nguy cơ bị tước GPLX tối đa 3 tháng.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng khoảng 1,900,000 – 2,500,000 đồng), và có nguy cơ bị tước GPLX tối đa 2 tháng."
"Vào khoảng 20 giờ 30 phút tối thứ Sáu, tại ngã tư đường Lê Duẩn và đường Trần Phú, một người điều khiển xe máy không đội mũ bảo hiểm, đồng thời vượt xe ô tô đang di chuyển ở làn đường bên phải mà không đảm bảo an toàn, đã gây tai nạn với một người đi bộ đang qua đường và làm giao thông bị ùn tắc kéo dài.","Đối với tình huống: Vào khoảng 20 giờ 30 phút tối thứ Sáu, tại ngã tư đường Lê Duẩn và đường Trần Phú, một người điều khiển xe máy không đội mũ bảo hiểm, đồng thời vượt xe ô tô đang di chuyển ở làn đường bên phải mà không đảm bảo an toàn, đã gây tai nạn với một người đi bộ đang qua đường và làm giao thông bị ùn tắc kéo dài.
Theo Luật Giao thông đường bộ Việt Nam, Luật Giao thông đường bộ năm 2008, Nghị định số 100/2019/NĐ-CP, xử lý như sau:
1. Không đội mũ bảo hiểm
Người điều khiển xe máy không đội mũ bảo hiểm khi tham gia giao thông.
Mức phạt tiền: từ 100,000 – 300,000 đồng.
2. Vượt xe ô tô không đảm bảo an toàn
Người điều khiển xe máy vượt xe ô tô đang di chuyển ở làn đường bên phải mà không đảm bảo an toàn.
Mức phạt tiền: từ 300,000 – 500,000 đồng.
3. Gây tai nạn giao thông
Người điều khiển xe máy gây tai nạn với một người đi bộ đang qua đường.
Mức phạt tiền: từ 500,000 – 1,000,000 đồng.
Căn cứ: Luật Giao thông đường bộ năm 2008, Điều 31, Người điều khiển xe máy phải đội mũ bảo hiểm khi tham gia giao thông.; Luật Giao thông đường bộ năm 2008, Điều 14, Khi vượt xe, người điều khiển phương tiện phải đảm bảo an toàn và không gây cản trở cho các phương tiện khác.; Nghị định số 100/2019/NĐ-CP, Điều 5, Người điều khiển xe máy vi phạm quy định về đội mũ bảo hiểm sẽ bị phạt tiền từ 100.000 đồng đến 300.000 đồng.; Nghị định số 100/2019/NĐ-CP, Điều 6, Người điều khiển xe vi phạm quy định về vượt xe sẽ bị phạt tiền từ 300.000 đồng đến 500.000 đồng.; Nghị định số 100/2019/NĐ-CP, Điều 7, Người điều khiển xe gây tai nạn giao thông sẽ bị phạt tiền từ 500.000 đồng đến 1 triệu đồng..
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng từ 900.000 đến 1.800.000 đồng), và có nguy cơ bị tước GPLX tối đa 0 tháng.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng khoảng 900,000 – 1,800,000 đồng)."
"Vào khoảng 20 giờ 30 phút tối thứ Sáu, tại đoạn đường Lê Duẩn, TP.HCM, một tài xế xe máy đã vượt đèn đỏ khi đang di chuyển trên làn đường dành cho xe cơ giới, đồng thời sau đó còn cố tình lạng lách, đánh võng để tránh lực lượng chức năng đang dừng kiểm tra, dẫn đến va chạm với một xe ô tô đang đi đúng làn đường.","Đối với tình huống: Vào khoảng 20 giờ 30 phút tối thứ Sáu, tại đoạn đường Lê Duẩn, TP.HCM, một tài xế xe máy đã vượt đèn đỏ khi đang di chuyển trên làn đường dành cho xe cơ giới, đồng thời sau đó còn cố tình lạng lách, đánh võng để tránh lực lượng chức năng đang dừng kiểm tra, dẫn đến va chạm với một xe ô tô đang đi đúng làn đường.
Theo Luật Giao thông đường bộ Việt Nam, Luật Giao thông đường bộ, xử lý như sau:
1. Vượt đèn đỏ
Tài xế xe máy đã vượt đèn đỏ khi đang di chuyển trên làn đường dành cho xe cơ giới.
Mức phạt tiền: từ 300,000 – 400,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 1 tháng.
2. Lạng lách, đánh võng
Tài xế cố tình lạng lách, đánh võng để tránh lực lượng chức năng đang dừng kiểm tra.
Mức phạt tiền: từ 200,000 – 300,000 đồng.
Căn cứ: Luật Giao thông đường bộ, Điều 51, Cấm người điều khiển phương tiện vượt đèn đỏ.; Luật Giao thông đường bộ, Điều 12, Người điều khiển phương tiện phải tuân thủ các quy định về tốc độ, khoảng cách an toàn và không được lạng lách, đánh võng..
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng từ 500000 đến 700000 đồng), và có nguy cơ bị tước GPLX tối đa 1 tháng.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng khoảng 500,000 – 700,000 đồng), và có nguy cơ bị tước GPLX tối đa 1 tháng."
"Vào lúc 22 giờ 30 phút ngày 15/7/2023, tại đường Lê Duẩn, đoạn gần ngã tư Nguyễn Trãi, một chiếc xe ô tô con màu đen do anh H điều khiển đã vượt xe máy đang di chuyển ở làn đường bên phải, đồng thời không đội mũ bảo hiểm khi dừng xe để hỏi đường, trong khi đường Lê Duẩn là đường một chiều và có biển cấm vượt.","Đối với tình huống: Vào lúc 22 giờ 30 phút ngày 15/7/2023, tại đường Lê Duẩn, đoạn gần ngã tư Nguyễn Trãi, một chiếc xe ô tô con màu đen do anh H điều khiển đã vượt xe máy đang di chuyển ở làn đường bên phải, đồng thời không đội mũ bảo hiểm khi dừng xe để hỏi đường, trong khi đường Lê Duẩn là đường một chiều và có biển cấm vượt.
Theo Luật Giao thông đường bộ Việt Nam, Luật Giao thông đường bộ, Nghị định số 103/2017/NĐ-CP, xử lý như sau:
1. Vi phạm quy định về tốc độ
Điều khiển phương tiện vượt xe máy đang di chuyển ở làn đường bên phải.
Mức phạt tiền: từ 300,000 – 400,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 1 tháng.
2. Không đội mũ bảo hiểm khi dừng xe để hỏi đường
Người điều khiển phương tiện không đội mũ bảo hiểm khi dừng xe.
Mức phạt tiền: từ 50,000 – 100,000 đồng.
Căn cứ: Luật Giao thông đường bộ, Điều 14, Cấm vượt xe ở những nơi có biển cấm vượt hoặc không đảm bảo an toàn.; Nghị định số 103/2017/NĐ-CP, Điều 56, Người điều khiển xe máy, ô tô khi dừng, đỗ phải đội mũ bảo hiểm..
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng từ 350.000 đến 500.000 đồng), và có nguy cơ bị tước GPLX tối đa 1 tháng.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng khoảng 350,000 – 500,000 đồng), và có nguy cơ bị tước GPLX tối đa 1 tháng."
"Vào khoảng 20 giờ 30 phút tối thứ Sáu, tại đường Lê Duẩn, đoạn qua trung tâm thành phố, một người lái xe máy đã vừa vượt xe ô tô con đang di chuyển ở làn đường bên phải, vừa không đội mũ bảo hiểm và khi đi qua ngã tư không có đèn giao thông, đã không dừng lại nhường đường cho xe đi từ bên trái.","Đối với tình huống: Vào khoảng 20 giờ 30 phút tối thứ Sáu, tại đường Lê Duẩn, đoạn qua trung tâm thành phố, một người lái xe máy đã vừa vượt xe ô tô con đang di chuyển ở làn đường bên phải, vừa không đội mũ bảo hiểm và khi đi qua ngã tư không có đèn giao thông, đã không dừng lại nhường đường cho xe đi từ bên trái.
Theo Luật Giao thông đường bộ Việt Nam, Luật Giao thông đường bộ năm 2008, Nghị định số 100/2019/NĐ-CP, xử lý như sau:
1. Vi phạm quy định về vượt xe
Vượt xe ô tô con đang di chuyển ở làn đường bên phải.
Mức phạt tiền: từ 1,000,000 – 1,200,000 đồng.
2. Không đội mũ bảo hiểm
Người lái xe máy không đội mũ bảo hiểm.
Mức phạt tiền: từ 200,000 – 300,000 đồng.
3. Vi phạm quy định về dừng, nhường đường tại ngã tư
Khi đi qua ngã tư không có đèn giao thông, không dừng lại nhường đường cho xe đi từ bên trái.
Mức phạt tiền: từ 100,000 – 200,000 đồng.
Căn cứ: Luật Giao thông đường bộ năm 2008, Điều 14, Cấm người điều khiển phương tiện giao thông vượt xe khác khi không đảm bảo an toàn.; Nghị định số 100/2019/NĐ-CP, Điều 5, Người điều khiển xe mô tô, xe gắn máy không đội mũ bảo hiểm hoặc đội mũ bảo hiểm không trùm kín đầu bị phạt tiền từ 200.000 đồng đến 300.000 đồng.; Luật Giao thông đường bộ năm 2008, Điều 15, Người điều khiển phương tiện phải dừng lại nhường đường cho xe đi từ bên trái tại ngã tư không có đèn giao thông..
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng từ 1.300.000 đến 1.700.000 đồng), và có nguy cơ bị tước GPLX tối đa 0 tháng.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng khoảng 1,300,000 – 1,700,000 đồng)."
"Vào khoảng 21h30 tối thứ Sáu, tại đường Lê Duẩn, một đoạn đường có dải phân cách và biển báo giới hạn tốc độ 50km/h, một người lái xe máy đã không tuân thủ tín hiệu đèn giao thông, vượt đèn đỏ và đồng thời chạy với tốc độ 70km/h, gây va chạm với một người đi bộ đang qua đường, khiến người này bị thương nặng, sau đó tài xế không dừng lại mà bỏ trốn. Hành vi của tài xế xe máy có vi phạm các quy định nào của Luật Giao thông đường bộ Việt Nam không?","Đối với tình huống: Vào khoảng 21h30 tối thứ Sáu, tại đường Lê Duẩn, một đoạn đường có dải phân cách và biển báo giới hạn tốc độ 50km/h, một người lái xe máy đã không tuân thủ tín hiệu đèn giao thông, vượt đèn đỏ và đồng thời chạy với tốc độ 70km/h, gây va chạm với một người đi bộ đang qua đường, khiến người này bị thương nặng, sau đó tài xế không dừng lại mà bỏ trốn. Hành vi của tài xế xe máy có vi phạm các quy định nào của Luật Giao thông đường bộ Việt Nam không?
Theo Luật Giao thông đường bộ Việt Nam, Luật Giao thông đường bộ, Nghị định số 100/2019/NĐ-CP, xử lý như sau:
1. Vi phạm tín hiệu đèn giao thông
Không tuân thủ tín hiệu đèn giao thông, vượt đèn đỏ.
Mức phạt tiền: từ 800,000 – 1,200,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 1 tháng.
2. Chạy quá tốc độ
Vượt giới hạn tốc độ 50km/h với tốc độ 70km/h.
Mức phạt tiền: từ 300,000 – 500,000 đồng.
3. Gây tai nạn và bỏ trốn
Gây va chạm khiến người đi bộ bị thương nặng, sau đó không dừng lại mà bỏ trốn.
Mức phạt tiền: từ 1,000,000 – 2,000,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 3 tháng.
Căn cứ: Luật Giao thông đường bộ, Điều 5, Cấm các hành vi vi phạm tín hiệu đèn giao thông.; Luật Giao thông đường bộ, Điều 13, Quy định tốc độ tối đa cho phép trên từng loại đường.; Nghị định số 100/2019/NĐ-CP, Điều 5, Cấm bỏ trốn sau khi gây tai nạn giao thông..
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng từ 2100000 đến 3700000 đồng), và có nguy cơ bị tước GPLX tối đa 3 tháng.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng khoảng 2,100,000 – 3,700,000 đồng), và có nguy cơ bị tước GPLX tối đa 3 tháng."
"Vào khoảng 20 giờ 30 phút tối thứ Sáu, tại đường Lê Duẩn, đoạn qua trung tâm thành phố, một người điều khiển xe máy không đội mũ bảo hiểm, đồng thời vi phạm tốc độ khi lưu thông trên đường có tốc độ tối đa 50km/h, đã bất ngờ đâm vào một người đi bộ đang qua đường tại vạch sang đường không có đèn tín hiệu, khiến người đi bộ bị thương nặng, sau đó tài xế xe máy không dừng lại mà bỏ trốn.","Đối với tình huống: Vào khoảng 20 giờ 30 phút tối thứ Sáu, tại đường Lê Duẩn, đoạn qua trung tâm thành phố, một người điều khiển xe máy không đội mũ bảo hiểm, đồng thời vi phạm tốc độ khi lưu thông trên đường có tốc độ tối đa 50km/h, đã bất ngờ đâm vào một người đi bộ đang qua đường tại vạch sang đường không có đèn tín hiệu, khiến người đi bộ bị thương nặng, sau đó tài xế xe máy không dừng lại mà bỏ trốn.
Theo Luật Giao thông đường bộ Việt Nam, Luật Giao thông đường bộ năm 2008, Nghị định số 100/2019/NĐ-CP, xử lý như sau:
1. Không đội mũ bảo hiểm
Người điều khiển xe máy không đội mũ bảo hiểm khi tham gia giao thông.
Mức phạt tiền: từ 100,000 – 200,000 đồng.
2. Vi phạm tốc độ
Lái xe máy vượt quá tốc độ tối đa cho phép 50km/h trên đường có tốc độ tối đa 50km/h.
Mức phạt tiền: từ 300,000 – 500,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 1 tháng.
3. Không dừng lại sau va chạm
Tài xế không dừng lại để hỗ trợ người bị thương và bỏ trốn sau tai nạn.
Mức phạt tiền: từ 800,000 – 1,200,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 3 tháng.
Căn cứ: Luật Giao thông đường bộ năm 2008, Điều 31, Người điều khiển xe máy phải đội mũ bảo hiểm khi tham gia giao thông.; Nghị định số 100/2019/NĐ-CP, Điều 5, Xe máy không được vượt quá tốc độ cho phép trên đường có biển báo giới hạn tốc độ.; Luật Giao thông đường bộ năm 2008, Điều 16, Người điều khiển phương tiện phải dừng lại và hỗ trợ người bị thương khi xảy ra tai nạn giao thông..
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng từ 1.200.000 đến 1.900.000 đồng), và có nguy cơ bị tước GPLX tối đa 3 tháng.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng khoảng 1,200,000 – 1,900,000 đồng), và có nguy cơ bị tước GPLX tối đa 3 tháng."
"Vào lúc 21 giờ 30 phút ngày 15/7/2023, trên đường Lê Duẩn, đoạn qua quận Hải Châu, TP Đà Nẵng, xe ô tô con mang BKS 43A-123.45 do anh Nguyễn Văn A điều khiển đã vượt đèn đỏ tại ngã tư, đồng thời khi di chuyển còn lạng lách, đánh võng để tránh một chiếc xe máy đang đỗ bất hợp pháp, dẫn đến va chạm với một xe máy khác đang đi đúng làn đường, làm một người đi xe máy bị thương. Hành vi vi phạm nào của anh Nguyễn Văn A có thể bị xử lý theo Luật Giao thông đường bộ?","Đối với tình huống: Vào lúc 21 giờ 30 phút ngày 15/7/2023, trên đường Lê Duẩn, đoạn qua quận Hải Châu, TP Đà Nẵng, xe ô tô con mang BKS 43A-123.45 do anh Nguyễn Văn A điều khiển đã vượt đèn đỏ tại ngã tư, đồng thời khi di chuyển còn lạng lách, đánh võng để tránh một chiếc xe máy đang đỗ bất hợp pháp, dẫn đến va chạm với một xe máy khác đang đi đúng làn đường, làm một người đi xe máy bị thương. Hành vi vi phạm nào của anh Nguyễn Văn A có thể bị xử lý theo Luật Giao thông đường bộ?
Theo Luật Giao thông đường bộ Việt Nam, Luật Giao thông đường bộ, Nghị định số 100/2019/NĐ-CP, xử lý như sau:
1. Vượt đèn đỏ
Việc điều khiển phương tiện vượt đèn đỏ tại ngã tư.
Mức phạt tiền: từ 300,000 – 500,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 1 tháng.
2. Lạng lách, đánh võng
Hành vi lạng lách, đánh võng để tránh xe máy đang đỗ bất hợp pháp.
Mức phạt tiền: từ 800,000 – 1,200,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 1 tháng.
3. Gây tai nạn giao thông
Việc va chạm với xe máy khác dẫn đến người đi xe máy bị thương.
Mức phạt tiền: từ 3,000,000 – 5,000,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 2 tháng.
Căn cứ: Luật Giao thông đường bộ, Điều 18, Cấm các hành vi như vượt đèn đỏ, lạng lách, đánh võng.; Nghị định số 100/2019/NĐ-CP, Điều 5, Quy định xử phạt hành chính đối với vi phạm giao thông đường bộ..
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng từ 4.100.000 đến 6.700.000 đồng), và có nguy cơ bị tước GPLX tối đa 2 tháng.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng khoảng 4,100,000 – 6,700,000 đồng), và có nguy cơ bị tước GPLX tối đa 2 tháng."
