question,answer
"Một người lái xe ô tô sedan đang đi trên đoạn đường cao tốc hai làn tại giờ tối, trong lúc đang vượt qua một xe tải tải hàng, anh ta đã vượt quá tốc độ quy định và tiếp tục lái xe khi không cột lề, đồng thời vẫn không mặc dây an toàn. Khi đến chỗ giao lộ, anh ta vẫn tiếp tục chạy qua đèn đỏ. Hãy đưa ra các biện pháp pháp lý có thể áp dụng đối với hành vi vi phạm này theo Luật Giao thông đường bộ Việt Nam.","Đối với tình huống: Một người lái xe ô tô sedan đang đi trên đoạn đường cao tốc hai làn tại giờ tối, trong lúc đang vượt qua một xe tải tải hàng, anh ta đã vượt quá tốc độ quy định và tiếp tục lái xe khi không cột lề, đồng thời vẫn không mặc dây an toàn. Khi đến chỗ giao lộ, anh ta vẫn tiếp tục chạy qua đèn đỏ. Hãy đưa ra các biện pháp pháp lý có thể áp dụng đối với hành vi vi phạm này theo Luật Giao thông đường bộ Việt Nam.
Theo Luật Giao thông đường bộ Việt Nam, Luật Giao thông đường bộ, xử lý như sau:
1. Vượt quá tốc độ khi vượt
Lái xe vượt quá tốc độ quy định khi đang vượt xe tải trên đường cao tốc hai làn.
Mức phạt tiền: từ 5,000,000 – 10,000,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 6 tháng.
2. Lái xe khi không cột lề
Tiếp tục lái xe khi không cột lề trong quá trình vượt.
Mức phạt tiền: từ 1,000,000 – 3,000,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 3 tháng.
3. Không mặc dây an toàn
Không mặc dây an toàn khi lái xe.
Mức phạt tiền: từ 1,000,000 – 3,000,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 3 tháng.
4. Chạy qua đèn đỏ
Lái xe vượt qua đèn đỏ tại giao lộ.
Mức phạt tiền: từ 3,000,000 – 5,000,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 3 tháng.
Căn cứ: Luật Giao thông đường bộ, 72, Vượt quá tốc độ khi vượt; Luật Giao thông đường bộ, 73, Lái xe khi không cột lề; Luật Giao thông đường bộ, 74, Không mặc dây an toàn; Luật Giao thông đường bộ, 75, Chạy qua đèn đỏ.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng từ 10000000 đến 21000000 đồng), và có nguy cơ bị tước GPLX tối đa 15 tháng.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng khoảng 10,000,000 – 21,000,000 đồng), và có nguy cơ bị tước GPLX tối đa 6 tháng."
"Vào lúc 7h15 ngày 20/05/2023, trên đường tỉnh lộ 15, tại ngã tư đường quốc lộ 1A – đường phố Huỳnh Thúc Kháng, một chiếc xe tải tải hàng lớn đang di chuyển theo chiều thuận, đã vượt quá giới hạn tốc độ 80 km/h, dừng lại tại đèn giao thông đỏ nhưng tiếp tục đi qua khi chưa chuyển sang màu xanh, đồng thời sử dụng điện thoại di động trong khi lái. Hỏi các vi phạm giao thông mà người lái đã vi phạm theo Bộ luật Giao thông đường bộ Việt Nam?","Đối với tình huống: Vào lúc 7h15 ngày 20/05/2023, trên đường tỉnh lộ 15, tại ngã tư đường quốc lộ 1A – đường phố Huỳnh Thúc Kháng, một chiếc xe tải tải hàng lớn đang di chuyển theo chiều thuận, đã vượt quá giới hạn tốc độ 80 km/h, dừng lại tại đèn giao thông đỏ nhưng tiếp tục đi qua khi chưa chuyển sang màu xanh, đồng thời sử dụng điện thoại di động trong khi lái. Hỏi các vi phạm giao thông mà người lái đã vi phạm theo Bộ luật Giao thông đường bộ Việt Nam?
Theo Luật Giao thông đường bộ Việt Nam, Bộ luật Giao thông đường bộ Việt Nam, xử lý như sau:
1. Vượt quá giới hạn tốc độ
Xe tải vượt tốc độ 80 km/h trên đường tỉnh lộ 15.
Mức phạt tiền: từ 5,000,000 – 10,000,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 6 tháng.
2. Đi qua đèn giao thông khi chưa chuyển sang màu xanh
Xe tải tiếp tục đi qua ngã tư khi đèn giao thông vẫn còn màu đỏ.
Mức phạt tiền: từ 5,000,000 – 10,000,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 6 tháng.
3. Sử dụng điện thoại di động khi lái xe
Lái xe sử dụng điện thoại di động trong quá trình điều khiển xe.
Mức phạt tiền: từ 5,000,000 – 10,000,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 6 tháng.
Căn cứ: Bộ luật Giao thông đường bộ Việt Nam, 63, Xe có tốc độ vượt quá giới hạn tốc độ quy định.; Bộ luật Giao thông đường bộ Việt Nam, 65, Xe đi qua đèn giao thông khi chưa chuyển sang màu xanh.; Bộ luật Giao thông đường bộ Việt Nam, 66, Xe sử dụng điện thoại di động khi lái xe..
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng từ 15000000 đến 30000000 đồng), và có nguy cơ bị tước GPLX tối đa 6 tháng.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng khoảng 15,000,000 – 30,000,000 đồng), và có nguy cơ bị tước GPLX tối đa 6 tháng."
"Một chiếc xe tải tải hàng có biển số 10.12345/2024 đã chạy trượt trên đường 2 làng, tỉnh Đắk Lắk, vào lúc 03:15 giờ sáng ngày 15/05/2024, trạm gác xe nằm ngay phía sau khu vực lương thực. Trong lúc lăn bánh, xe tải vượt quá giới hạn tốc độ 50 km/h quy định cho đường 2 làng, đồng thời không giữ khoảng cách an toàn khi tiếp cận một giao lộ 4 hướng, gây nguy cơ va chạm khi xe hơi đang qua. Trong tình huống này, người lái xe đã vi phạm ít nhất hai hành vi vi phạm giao thông. Bạn cần xác định các hành vi vi phạm, mức xử lý hình sự và tiền phạt theo quy định hiện hành của Luật Giao thông đường bộ Việt Nam.","Đối với tình huống: Một chiếc xe tải tải hàng có biển số 10.12345/2024 đã chạy trượt trên đường 2 làng, tỉnh Đắk Lắk, vào lúc 03:15 giờ sáng ngày 15/05/2024, trạm gác xe nằm ngay phía sau khu vực lương thực. Trong lúc lăn bánh, xe tải vượt quá giới hạn tốc độ 50 km/h quy định cho đường 2 làng, đồng thời không giữ khoảng cách an toàn khi tiếp cận một giao lộ 4 hướng, gây nguy cơ va chạm khi xe hơi đang qua. Trong tình huống này, người lái xe đã vi phạm ít nhất hai hành vi vi phạm giao thông. Bạn cần xác định các hành vi vi phạm, mức xử lý hình sự và tiền phạt theo quy định hiện hành của Luật Giao thông đường bộ Việt Nam.
Theo Luật Giao thông đường bộ Việt Nam, Luật Giao thông đường bộ Việt Nam, xử lý như sau:
1. Vượt quá giới hạn tốc độ
Xe tải vượt quá giới hạn tốc độ 50 km/h quy định cho đường 2 làng.
Mức phạt tiền: từ 10,000,000 – 30,000,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 3 tháng.
2. Không giữ khoảng cách an toàn khi tiếp cận giao lộ
Xe tải không giữ khoảng cách an toàn khi tiếp cận giao lộ 4 hướng, gây nguy cơ va chạm.
Mức phạt tiền: từ 10,000,000 – 30,000,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 3 tháng.
Căn cứ: Luật Giao thông đường bộ Việt Nam, 112, Điều 112; Luật Giao thông đường bộ Việt Nam, 115, Điều 115.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng từ 20 triệu đến 60 triệu đồng), và có nguy cơ bị tước GPLX tối đa 6 tháng.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng khoảng 20,000,000 – 60,000,000 đồng), và có nguy cơ bị tước GPLX tối đa 3 tháng."
"Vào lúc 7:45 sáng ngày 15/7/2024, trên đường quốc lộ 1A tại khu vực thành phố Đà Nẵng, một lái xe ô tô tải biển số 58A/12/2024 đang chuyển sang đường băng ngắn phía bên phải, vừa không giữ khoảng cách an toàn với xe phía trước (đi với tốc độ 90 km/h trong khi tốc độ tối đa là 80 km/h), vừa đi qua tín hiệu đèn đỏ khi đang đứng tại điểm dừng. Bạn sẽ áp dụng quy định nào của Luật Giao thông đường bộ Việt Nam để xử lý hai hành vi vi phạm này và mức phạt tương ứng?","Đối với tình huống: Vào lúc 7:45 sáng ngày 15/7/2024, trên đường quốc lộ 1A tại khu vực thành phố Đà Nẵng, một lái xe ô tô tải biển số 58A/12/2024 đang chuyển sang đường băng ngắn phía bên phải, vừa không giữ khoảng cách an toàn với xe phía trước (đi với tốc độ 90 km/h trong khi tốc độ tối đa là 80 km/h), vừa đi qua tín hiệu đèn đỏ khi đang đứng tại điểm dừng. Bạn sẽ áp dụng quy định nào của Luật Giao thông đường bộ Việt Nam để xử lý hai hành vi vi phạm này và mức phạt tương ứng?
Theo Luật Giao thông đường bộ Việt Nam, Luật Giao thông đường bộ Việt Nam, xử lý như sau:
1. Không giữ khoảng cách an toàn
Lái xe ô tô tải chuyển sang đường băng ngắn phía bên phải mà không giữ khoảng cách an toàn với xe phía trước, đồng thời vượt tốc độ tối đa (90 km/h khi giới hạn 80 km/h).
Mức phạt tiền: từ 3,000,000 – 5,000,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 3 tháng.
2. Đi qua tín hiệu đèn đỏ
Lái xe đi qua tín hiệu đèn đỏ khi đang đứng tại điểm dừng.
Mức phạt tiền: từ 5,000,000 – 10,000,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 3 tháng.
Căn cứ: Luật Giao thông đường bộ Việt Nam, Điều 50, Không giữ khoảng cách an toàn; Luật Giao thông đường bộ Việt Nam, Điều 51, Đi qua tín hiệu đèn đỏ.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng từ 8 000 000 đến 15 000 000 đồng), và có nguy cơ bị tước GPLX tối đa 6 tháng.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng khoảng 8,000,000 – 15,000,000 đồng), và có nguy cơ bị tước GPLX tối đa 3 tháng."
"Vào lúc 15:30 ngày 20/08/2024, một xe ô tô hành khách loại 4 bánh đang di chuyển trên đường tỉnh Hà Nội, trong khi xe đó vượt qua biển báo dừng tại đèn giao thông đỏ, đồng thời không gắn dây an toàn cho hành khách. Trong tình huống này, hành vi vi phạm giao thông nào đã xảy ra và theo quy định pháp luật Việt Nam, mức phạt tối đa mà người điều khiển xe có thể bị áp dụng là bao nhiêu?","Đối với tình huống: Vào lúc 15:30 ngày 20/08/2024, một xe ô tô hành khách loại 4 bánh đang di chuyển trên đường tỉnh Hà Nội, trong khi xe đó vượt qua biển báo dừng tại đèn giao thông đỏ, đồng thời không gắn dây an toàn cho hành khách. Trong tình huống này, hành vi vi phạm giao thông nào đã xảy ra và theo quy định pháp luật Việt Nam, mức phạt tối đa mà người điều khiển xe có thể bị áp dụng là bao nhiêu?
Theo Luật Giao thông đường bộ Việt Nam, Luật Giao thông đường bộ, xử lý như sau:
1. Vượt biển báo dừng tại đèn giao thông đỏ
Xe vượt biển báo dừng tại đèn giao thông đỏ trên đường tỉnh Hà Nội.
Mức phạt tiền: từ 5,000,000 – 5,000,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 3 tháng.
2. Không gắn dây an toàn cho hành khách
Xe không gắn dây an toàn cho hành khách.
Mức phạt tiền: từ 5,000,000 – 5,000,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 1 tháng.
Căn cứ: Luật Giao thông đường bộ, 69, 1; Luật Giao thông đường bộ, 69, 2.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng từ 10000000 đến 10000000 đồng), và có nguy cơ bị tước GPLX tối đa 4 tháng.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng khoảng 10,000,000 – 10,000,000 đồng), và có nguy cơ bị tước GPLX tối đa 3 tháng."
"Vào ngày 12/08/2023, lúc 18:30, một chiếc xe tải tải hàng đang tiến lên đường một chiều hai dải tại giao lộ Nguyễn Huệ – Phạm Ngũ Lão, thành phố Hồ Chí Minh. Khi xe tải đến vòng xoáy, người lái đã quẹo lùi qua lề đường để tránh va chạm, tiếp tục vào vòng xoáy mà không thấy có biển chỉ dẫn cho phép vượt vòng xoáy, sau khi vượt vòng xoáy xe vẫn tiếp tục lái ngược chiều đường. Trong tình huống này, người lái xe tải đã vi phạm những quy định nào của Luật Giao thông đường bộ Việt Nam?","Đối với tình huống: Trong một vụ tai nạn giao thông, một tài xế đã thực hiện các hành động sau: 1. Tài xế đã đi ngược chiều đường khi không có biển chỉ dẫn cho phép. 2. Tài xế đã vượt vòng xoáy khi không có biển chỉ dẫn cho phép. 3. Tài xế đã đi trên đường lề khi không có biển chỉ dẫn cho phép.
Theo Luật Giao thông đường bộ Việt Nam, Luật Giao thông đường bộ, xử lý như sau:
1. Đi ngược chiều đường
Tài xế đã đi ngược chiều đường khi không có biển chỉ dẫn cho phép.
Mức phạt tiền: từ 5,000,000 – 10,000,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 3 tháng.
2. Vượt vòng xoáy
Tài xế đã vượt vòng xoáy khi không có biển chỉ dẫn cho phép.
Mức phạt tiền: từ 5,000,000 – 10,000,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 3 tháng.
3. Đi trên đường lề
Tài xế đã đi trên đường lề khi không có biển chỉ dẫn cho phép.
Mức phạt tiền: từ 5,000,000 – 10,000,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 3 tháng.
Căn cứ: Luật Giao thông đường bộ, 54, Không được đi ngược chiều đường.; Luật Giao thông đường bộ, 55, Không được vượt vòng xoáy.; Luật Giao thông đường bộ, 56, Không được vượt qua đường lề..
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng từ 15 đến 30 triệu đồng), và có nguy cơ bị tước GPLX tối đa 9 tháng.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng khoảng 15,000,000 – 30,000,000 đồng), và có nguy cơ bị tước GPLX tối đa 3 tháng."
"Vào lúc 22h30 ngày 12/9/2024, một chiếc xe máy màu đỏ lái qua giao lộ đường phố Hai Bà Trưng (đường công cộng, Quận 5, Thành phố Hồ Chí Minh). Khi tiếp cận giao lộ, lái xe đã (1) vượt quá tốc độ quy định (đi 30 km/h trong khi giới hạn là 10 km/h) và (2) không bật đèn pha trong điều kiện ban ngày tối. Bạn có thể xác định và phân tích các hành vi vi phạm giao thông của lái xe theo Luật Giao thông đường bộ Việt Nam?","Đối với tình huống: Vào lúc 22h30 ngày 12/9/2024, một chiếc xe máy màu đỏ lái qua giao lộ đường phố Hai Bà Trưng (đường công cộng, Quận 5, Thành phố Hồ Chí Minh). Khi tiếp cận giao lộ, lái xe đã (1) vượt quá tốc độ quy định (đi 30 km/h trong khi giới hạn là 10 km/h) và (2) không bật đèn pha trong điều kiện ban ngày tối. Bạn có thể xác định và phân tích các hành vi vi phạm giao thông của lái xe theo Luật Giao thông đường bộ Việt Nam?
Theo Luật Giao thông đường bộ Việt Nam, Luật Giao thông đường bộ 2004 (Số 30/2004/QH12), xử lý như sau:
1. Vượt quá tốc độ quy định
Lái xe đi 30 km/h trong khi giới hạn là 10 km/h, tức vượt quá giới hạn tốc độ 20 km/h.
Mức phạt tiền: từ 5,000,000 – 10,000,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 3 tháng.
2. Không bật đèn pha trong điều kiện ban ngày tối
Lái xe không bật đèn pha khi điều kiện ánh sáng yếu (đêm), vi phạm quy định sử dụng đèn pha.
Mức phạt tiền: từ 1,000,000 – 3,000,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 1 tháng.
Căn cứ: Luật Giao thông đường bộ 2004 (Số 30/2004/QH12), Điều 45, Vi phạm giới hạn tốc độ; Luật Giao thông đường bộ 2004 (Số 30/2004/QH12), Điều 48, Sử dụng đèn pha.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (từ 6,000,000 đến 13,000,000 đồng), và có nguy cơ bị tước GPLX tối đa 3 tháng.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng khoảng 6,000,000 – 13,000,000 đồng), và có nguy cơ bị tước GPLX tối đa 3 tháng."
"Vào một ngày thứ tư, lúc 7:45 sáng, tại ngã tư đường chính Lê Duẩn, quận 3, thành phố Hồ Chí Minh, một chiếc xe máy màu đỏ đang chạy trên đường hai làn, với tốc độ 80 km/h vượt quá giới hạn 50 km/h, người lái vừa chạy qua đèn đỏ rồi lại tiếp tục vượt qua biển báo cấm dừng chỗ đỗ xe; hành vi của người lái vi phạm quy định giao thông như thế nào và những hình phạt có thể áp dụng theo luật giao thông Việt Nam?","Đối với tình huống: Vào một ngày thứ tư, lúc 7:45 sáng, tại ngã tư đường chính Lê Duẩn, quận 3, thành phố Hồ Chí Minh, một chiếc xe máy màu đỏ đang chạy trên đường hai làn, với tốc độ 80 km/h vượt quá giới hạn 50 km/h, người lái vừa chạy qua đèn đỏ rồi lại tiếp tục vượt qua biển báo cấm dừng chỗ đỗ xe; hành vi của người lái vi phạm quy định giao thông như thế nào và những hình phạt có thể áp dụng theo luật giao thông Việt Nam?
Theo Luật Giao thông đường bộ Việt Nam, Luật Giao thông đường bộ 30/2004/QH11, xử lý như sau:
1. Vượt quá tốc độ giới hạn
Xe máy chạy 80 km/h vượt quá giới hạn 50 km/h
Mức phạt tiền: từ 1,000,000 – 5,000,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 3 tháng.
2. Chạy qua đèn đỏ
Xe máy chạy qua đèn đỏ
Mức phạt tiền: từ 1,000,000 – 5,000,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 3 tháng.
3. Vượt biển báo cấm dừng chỗ đỗ xe
Xe máy tiếp tục vượt biển báo cấm dừng chỗ đỗ xe
Mức phạt tiền: từ 500,000 – 2,000,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 3 tháng.
Căn cứ: Luật Giao thông đường bộ 30/2004/QH11, 70, điều 1; Luật Giao thông đường bộ 30/2004/QH11, 73, điều 1; Luật Giao thông đường bộ 30/2004/QH11, 74, điều 1.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng từ 2500000 đến 12000000 đồng), và có nguy cơ bị tước GPLX tối đa 3 tháng.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng khoảng 2,500,000 – 12,000,000 đồng), và có nguy cơ bị tước GPLX tối đa 3 tháng."
"Vào lúc 9 giờ 30 phút sáng ngày 5 tháng 6 năm 2024, trên đường tỉnh Thủ Đức, đoạn đường thẳng không có dừng xe, một chiếc xe tải quà lương tải 4.500 kg đang chạy với tốc độ 80 km/h (đi vượt giới hạn 50 km/h), đồng thời tiếp tục vượt qua vòng đèn giao thông màu xanh khi tín hiệu đã chuyển sang đỏ, và vẫn không dừng lại trước biển dừng. Hành vi vi phạm giao thông nào đã được vi phạm trong trường hợp này?","Đối với tình huống: Vào lúc 9 giờ 30 phút sáng ngày 5 tháng 6 năm 2024, trên đường tỉnh Thủ Đức, đoạn đường thẳng không có dừng xe, một chiếc xe tải quà lương tải 4.500 kg đang chạy với tốc độ 80 km/h (đi vượt giới hạn 50 km/h), đồng thời tiếp tục vượt qua vòng đèn giao thông màu xanh khi tín hiệu đã chuyển sang đỏ, và vẫn không dừng lại trước biển dừng. Hành vi vi phạm giao thông nào đã được vi phạm trong trường hợp này?
Theo Luật Giao thông đường bộ Việt Nam, Luật Giao thông đường bộ, xử lý như sau:
1. Vượt tốc độ
Xe tải vượt tốc độ 80 km/h trên đoạn đường quy định giới hạn 50 km/h.
Mức phạt tiền: từ 1,000,000 – 5,000,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 3 tháng.
2. Vượt vòng đèn giao thông màu đỏ
Xe tải tiếp tục vượt qua vòng đèn giao thông khi tín hiệu đã chuyển sang đỏ.
Mức phạt tiền: từ 1,000,000 – 5,000,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 3 tháng.
3. Không dừng lại trước biển dừng
Xe tải không dừng lại trước biển dừng.
Mức phạt tiền: từ 1,000,000 – 5,000,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 3 tháng.
Căn cứ: Luật Giao thông đường bộ, 48, điều 48; Luật Giao thông đường bộ, 49, điều 49; Luật Giao thông đường bộ, 50, điều 50.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng từ 3,000,000 đến 15,000,000 đồng), và có nguy cơ bị tước GPLX tối đa 9 tháng.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng khoảng 3,000,000 – 15,000,000 đồng), và có nguy cơ bị tước GPLX tối đa 3 tháng."
"Vào lúc 6h sáng ngày 12/09/2023, tại chỗ giao thông lộ cát giữa đường quốc lộ 1A, khoảng 1 km từ thành phố Y, một chiếc xe tải tải lò thép di chuyển theo chiều đông qua lộ cát; khi xe tải dừng lại để kiểm tra lưới cột điện, một chiếc xe máy đang chờ tại đường lề, và khi xe tải bật tín hiệu quẹt qua nhưng vẫn tiếp tục chuyển hướng sang bên trái mà không bật đèn phăng pha, trong khi xe máy đã bắt đầu chuyển vào lane của xe tải để đi qua; đồng thời, khi xe tải tiếp tục di chuyển, nó vượt qua đèn tín hiệu đỏ đã được thiết lập cho giao thông. Hành vi vi phạm giao thông nào được ghi nhận trong trường hợp này?","Đối với tình huống: Vào lúc 6h sáng ngày 12/09/2023, tại chỗ giao thông lộ cát giữa đường quốc lộ 1A, khoảng 1 km từ thành phố Y, một chiếc xe tải tải lò thép di chuyển theo chiều đông qua lộ cát; khi xe tải dừng lại để kiểm tra lưới cột điện, một chiếc xe máy đang chờ tại đường lề, và khi xe tải bật tín hiệu quẹt qua nhưng vẫn tiếp tục chuyển hướng sang bên trái mà không bật đèn phăng pha, trong khi xe máy đã bắt đầu chuyển vào lane của xe tải để đi qua; đồng thời, khi xe tải tiếp tục di chuyển, nó vượt qua đèn tín hiệu đỏ đã được thiết lập cho giao thông. Hành vi vi phạm giao thông nào được ghi nhận trong trường hợp này?
Theo Luật Giao thông đường bộ Việt Nam, Luật Giao thông đường bộ, xử lý như sau:
1. Không bật đèn phăng pha khi chuyển hướng
Xe tải không bật đèn phăng pha khi thực hiện chuyển hướng sang bên trái.
Mức phạt tiền: từ 1,000,000 – 2,000,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 1 tháng.
2. Vượt qua đèn tín hiệu đỏ
Xe tải tiếp tục di chuyển và vượt qua đèn tín hiệu đỏ đã được thiết lập.
Mức phạt tiền: từ 2,000,000 – 4,000,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 3 tháng.
3. Không tuân thủ quy tắc ưu tiên giao thông
Xe tải không cho phép xe máy chuyển vào lane của mình khi xe máy đang tiếp cận.
Mức phạt tiền: từ 1,000,000 – 2,000,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 1 tháng.
Căn cứ: Luật Giao thông đường bộ, 61, Vi phạm quy tắc đèn phăng pha; Luật Giao thông đường bộ, 62, Vi phạm quy tắc đèn tín hiệu đỏ; Luật Giao thông đường bộ, 57, Vi phạm quy tắc ưu tiên giao thông.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng từ 4,000,000 đến 8,000,000 đồng), và có nguy cơ bị tước GPLX tối đa 3 tháng.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng khoảng 4,000,000 – 8,000,000 đồng), và có nguy cơ bị tước GPLX tối đa 3 tháng."
"Một xe tải tải hàng khối lượng nặng đang đi trên đường cao tốc 2 tầng tại tỉnh Hà Nội, lúc 22:00, khi đường đang mưa rào và cảnh báo giao thông đã bật lên. Xe tải này đang vượt qua một xe máy di chuyển trong đường hầm ngắn, đồng thời cũng không bật đèn phanh trong khi tiến vào khúc cua có góc 30 độ. Bạn cần xác định những vi phạm giao thông nào mà tài xế xe tải đã thực hiện trong tình huống này?","Đối với tình huống: Một xe tải tải hàng khối lượng nặng đang đi trên đường cao tốc 2 tầng tại tỉnh Hà Nội, lúc 22:00, khi đường đang mưa rào và cảnh báo giao thông đã bật lên. Xe tải này đang vượt qua một xe máy di chuyển trong đường hầm ngắn, đồng thời cũng không bật đèn phanh trong khi tiến vào khúc cua có góc 30 độ. Bạn cần xác định những vi phạm giao thông nào mà tài xế xe tải đã thực hiện trong tình huống này?
Theo Luật Giao thông đường bộ Việt Nam, Luật Giao thông đường bộ 2008 (sửa đổi 2019), xử lý như sau:
1. Vượt qua xe máy trong đường hầm ngắn
Xe tải vượt qua xe máy khi không đủ khoảng cách an toàn trong đường hầm ngắn, vi phạm quy định về vượt qua.
Mức phạt tiền: từ 5,000,000 – 10,000,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 2 tháng.
2. Không bật đèn phanh khi tiến vào cua
Xe tải không bật đèn phanh khi giảm tốc độ và tiến vào khúc cua có góc 30 độ, vi phạm quy định về sử dụng đèn phanh.
Mức phạt tiền: từ 5,000,000 – 10,000,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 2 tháng.
Căn cứ: Luật Giao thông đường bộ 2008 (sửa đổi 2019), 28, điều 28; Luật Giao thông đường bộ 2008 (sửa đổi 2019), 27, điều 27.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng từ 10,000,000 đến 20,000,000 đồng), và có nguy cơ bị tước GPLX tối đa 8 tháng.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng khoảng 10,000,000 – 20,000,000 đồng), và có nguy cơ bị tước GPLX tối đa 2 tháng."
